text,mood,label
මහින්දව ගෙදර යවන්න විතරයි වුණත් ඒ කළ කැපවීමම වටිනවා තව ගියානම් රට ඉවරයි,Happy,2
දැන් ඔය කතා ඇති හාමුදුරුවනේ,Bad,0
කුමාරි ලක්ෂ්මන් නිශා ජීවා තිනුග සෙනරත් ඔයාලා කියන්නෙත් මේ කතා අහනකොට මට හිතුණුදේමයි තව කී දෙනෙකුට නම් මෙහෙම හිතෙනවා ඇද්ද භික්ෂු දේශපාලනය පිළිබඳව ඉතා ඈත අතීතයේ ඉඳලා පැවතෙන අභිමානවත් උරුමයක් අපේ රටේ බුද්ධපුත් රයන් වහන්සේලාට තිබෙනවා සිවුරයි දිවිදී රට රැක ගත්තේ අදත් නහින්නේ මේ රට මත්තේ කියලා මර්සලින් ජයකොඩි පියතුමන් කීවේ එබැවිනි ගිහියන් සමඟ හරි හරියට දේශපාලන බලය භුක්ති විඳින්නට තනනු වෙනුවට එදා උන්වහන්සේලා ගිහියන්ට ඉහළින් සිට රට ජාතිය ගැන දූරදර්ශීව සිතා ඔවුන්ට මඟ පෙන්වුහ අද මේ කතාව ඇසෙද්දී අප සැමගේම සිත්හි ඇතිවන්නේ නොපහන් සංවේගයකි එහෙත් මේ ගැන වැඩිදුර කතා කරන්නට ගියහොත් කටපව් පිරෙන්නේද ගිහියන් වන අපටමය,Happy,2
උතුම් සිවුරට පව්දෙන්න නම් එපා මේ කළහරිය හොඳටම ඇති,Bad,0
අපිට නම් හැමදාම සංක් රාන්ති තමයි ඉතින්,Bad,0
අනේ හාමුදුරුවනේ මොකක්ද මේ කරන විහිළුව සිවුරට තියෙන ගරුත්වය නැතිවෙන විදියට සිවුර දාගෙන ඉන්නවා නම් පුර්ණකාලීන පිරිහුණ දේශපාලනයක් යමෙකුට කළහැකිද,Bad,0
අනේ සංක් රාන්තිය චම්පිකත් එක්ක පහුගිය කාලේ තමන්ගේ තැන රැකගන්න එහාටයි මෙහාටයි කියෙව්වා මිසක් ඡන්දෙන් පසුව ජාතිය වෙනුවෙන් කරපු දෙයක් නැහැ පක්ෂයේ නම හෙළ උරුමය වුනාට,Bad,0
හෙළ උරුමේ ජන්ද ආකර්ෂණය මහින්ද මහතාට කැඩුණු නිසා දැන් ජාතික සංහිදියාව කතා කෙරනවා ඔබෙල රටට නෙමෙයි ඔබලාගේ පැවැත්මයි හිතන්නේ,Bad,0
දැන්නම් මුකුත් මතක නෑ වගේ එදා මෙය ාට කිව්වේ කුඩාපොළ හාමුදුරුවෝ වගේ කියලා හැබයි ලගින්වත් තියන්ඩ බෑ,Bad,0
අනේ හාමුදුරුවනේ ඔය හොදටම ඇති,Bad,0
රට කෑවා,Bad,0
කරන කලට පවු මිහිරිය මී සේ විදින කලට දුක් දැඩිවෙයි ගිණිසේ,Happy,2
මේ හාමුදුරු නමක්නම් වෙන්න බෑ,Bad,0
එක විදියකට ආපු රට වෙනසකට කියලා වෙනස් කරලා වෙලා තියෙන දේ හොඳටම ඇති මේ පිනම ඇති ඔබ වහන්සේලාට ආයේ පාර්ලීමේන්තු නොයන්න,Bad,0
සෙනරත්ගෙ අදහස හරි ඒ්ත් හාමුදුරුවාෙන්ට බැනල පව් පුරවගන්න හොඳ නෑ හැම දේම අනිත් යයිනේ,Bad,0
ඔබවහන්සේලා අතින් සංඝ ශාසනයේ ගෞරවයත් භික්ෂු දේශපාලනය පිළිබඳ ශ් රී ලාංකික භික්ෂුවගේ අභිමානවත් ඓතිහාසික උරුමයත් කෙළෙසෙනවා නොවේද,Bad,0
සැළකියයුතු යමක් මට නම් මේ කතාවේ නොපෙනේ,Bad,0
හාමුදුරුවෝ දැනගන හිටියෙම නෑ නේද ඕක වෙන බව,Bad,0
ඔබ වහන්සේ බුදු වේවා,Happy,2
අපේ ජාතික ආරක්ෂක උපදෙස් දෙන්නේ ඉන්දියාවද හාමුදුරුවනේ,Bad,0
පෙම්වතිය දෙමාපියන්ගේ මුදල් වලින් චොක්ලට් තෑගි කළා නම් වැඩක් නැහැ පෙම්වතා කෙසෙල් ඇවරිය දුන්නේ මුදලාලිට හොරෙන් නම් ඒ තෑග්ගෙනුත් ඇති වැඩක් නැහැ,Bad,0
විටමින් පිරි තෑග්ගක් දිලා තියෙන්නේ,Happy,2
උඩ අතු අල්ලන්න ගියාම ඉතින් මෙහෙම අපහසුතා ඇති වෙනවා,Normal,1
තමන්ගේ ආර්ථික තත්වයට ඔරොත්තු දෙන සහකාරියක් තෝරාගත්තේ නැති නම් මේ වගේ දේවල් හැමදාම සිද්ධ වෙන්න පුළුවන්,Bad,0
දුප්පත් කොල්ලෙක්ට පෝසත් කෙල්ලෙක්ට ආදරය කරන්න මේ එක මිනුම් දණ්ඩක්වත් අදාළ නැහැ හොඳ හිත මිසක,Happy,2
තෑග්ගක වටිනාකම තියෙන්නේ එහි මුල් යමය වටිනාකම නොවේ දෙන හා ගනු ලබන අයගේ සිතේ ඇතිවන ප් රබෝධයයි,Happy,2
මට මතක් වෙනවා මම ආදරය කරපු කාලේ මම ගැහැණු ළමය බලන්න යනකොට සීනි කිලෝ එකක් ගෙනියනවා ඉතින් එනකොට රුපියල් විස්සකුත් දීල තමි එන්නේ මොකද ලියුම් එවන්න මුද්දර ගාස්තු අපේ කාලේ තිබුනේ නැහැනේ එවන්න හරිම රසවත් ලිපි කියවනකොට දැන් ලමින්ට ඒ අත්දැකීම ලැබෙන්නේ නැහැ විනය සන්ග්යමය ලජ්ජා බය කවිය පදවහර වගේ දේවල්,Happy,2
