text,mood
මම අවසානයේ මගේ කොංග්රසයට ලියා දුරකථන ඇමතුමක් දුන්නේ රිපබ්ලිකානුවන්ට ඔබාමා ඉදිරිපත් කරන ලද දැරිය හැකි සෞඛ්ය ආරක්ෂණ පනත ඉවත් කිරීම නවත්වන ලෙස ඔවුන්ට උපදෙස් දීමටයි,Happy
මම දවසට සැතපුම් පහක් පයින් යන ඉලක්කය සම්පූර්ණ කළා,Happy
මම ඊයේ මගේ ලොක්කා සහ සගයන් කිහිප දෙනෙකු සමඟ වැඩ කිරීමේදී හොඳ රැස්වීමක් පැවැත්වූ අතර පසුව අපි දිවා ආහාරය සඳහා පිටතට ගියෙමු අප වැඩ කරමින් ඉන්න ව්යාපෘති සහ අපගේ කණ්ඩායම කෙතරම් කාර්යක්ෂමද යන්න පිළිබඳව සියලු දෙනාම උද්යෝගිමත් වූහ,Happy
නිතිපතා උදෑසන ඇවිදීම කෙනෙකුගේ යෝග්යතාවය පවත්වා ගනී ඒක හොඳ සෞඛ්යයක් තියෙනවා කරන්න උපකාරී වෙනවා විද්යාව පවසන්නේ උදෑසන ඇවිදීම රුධිර පීඩනය පාලනය කරන බවත් මානසික ආතතිය සහ වෙහෙස අඩු කර උද්යෝගයෙන් වැඩ කරන්න අවශ්ය ශක්තිය ලබා දෙන බවත්ය,Happy
අද කාලය නිතර වගේම ගියා.,Normal
අද පන්තියේ ගුරුවරයා late නෑ.,Normal
මාව බඳින්න,Bad
මම අද අන්තර්ජාලයෙන් හමුවූ ගැහැණු ළමයෙකු සමඟ කතා කළා,Happy
මගේ චිකිත්සකයා එක්ක කතා කරලා මට හොඳ හැඟීමක් ආවා,Happy
අද පවුලේ අය එක්ක කාලය ගත වුණා.,Normal
මම හොඳින් නෙවෙයි,Bad
මට ගොඩක් දුකයි මම අනාරක්ෂිතයි මම ඊර්ෂ්යාවයි මම තනිකමයි මම ඕනෑවට වඩා ප්රතික්රියා කරන අතර මම වැරදි කරනවා නමුත් මම පොරොන්දු වෙනවා මම ඔබට සැමවිටම මගේ පක්ෂපාතිත්වය ලබා දෙනවා,Bad
අද උදේ කෑම කාලා වැඩට ගියා.,Normal
අද හිතේ ඉහල සතුටක්ත් නෑ.,Normal
වෙලාවට පාසලට යන්න පුළුවන් වුණා.,Normal
ඉතින් ඔයා හිතනවා වැඩිය හිතන්නේ නැහැුව දවසක් යන්න පුළුවන් කියලා,Bad
අද පාසල් දිනය සාමාන්ය ලෙස පැවැත්විණි.,Normal
රැඳී ඉන්න එකට උත්සාහ නොකරන කෙනෙකුට ඔබේ හදවතේ ඉඩක් ලබා දීමට කරදර නොවන්න,Bad
අද පන්තියේ වැඩ ටික ඉවර කරලා ආවා.,Normal
ඇය මගේ උපන්දිනය වූ අතර මට බොහෝ දේ අදහස් කරන ඉතා මිහිරි තෑගි ලැබුණි,Happy
සමහර විට අජීවී වස්තුව මා විනිශ්චය කරනු තියෙනවා කියලා මම කැළලක් වෙනවා,Bad
මම රාත්රී ආහාරය පිසූ අතර ඒක පුදුම සහගත වුණා,Happy
මට දැනෙන්නේ අදත් සාමාන්යයි.,Normal
මම වැඩ ඉවර වෙලා යාළුවොත් එක්ක බොන්න ගියා,Happy
අද පරණ paper එකක් බලලා හිටියා.,Normal
අද ගෙදර පොඩි වැඩ ටිකක් කළා.,Normal
ඔබ අඩ නින්දේ ඉන්න විට ඔබට තියෙනවා වන බියකරු හැඟීම සහ ඔබ හදිසියේම වැටෙන බව ඔබට දැනෙනවා,Bad
මගේ මිතුරන් සමඟ කඳවුරු බැඳීම මට සතුටක් ගෙන දුන්නේ ඒක මා සැබවින්ම විඳිනවා විනෝදාංශයක් වන බැවිනි,Happy
අද timetable එකට අනුව වැඩ කළා.,Normal
සමහර දවස් වල එකම සැනසීම මේ දවස ඉවර වෙලා ඉස්සරහට අලුත් දවසක් එන එක විතරයි,Bad
මගේ ලොක්කා මට මේ සතිය අගදී ක්රීඩා කරන ප්රෝ හොකී ක්රීඩාවකට ප්රවෙනවාශපත් ලබා දුන්නා,Happy
මගේ නැන්දා මැරෙන්නේ දැන් ඕනෑම දිනක වුණා හැකි බව සොයා බලන්න,Bad
උදේ සිට සවස වෙනකල් වැඩ කරමින් හිටියා.,Normal
මම හොඳින් නෙවෙයි,Bad
නමුත් කිසිවෙක් නොදකිති,Bad
හඑම්ඔම් මට වඩාඅ කාඅර්භඅඋල්යෛ මම හෛත්නනේ මම ඔඅවුන්ගේ කාලාස්ය වටඉන්නේ නෑහේ,Bad
මගේ යාළුවෙක් මට කතා කරලා සහය දුන්නා ඒකෙන් මට සතුටු හිතුණා,Happy
මම අවසානයේ මම වැඩ කරමින් හිටියා නිව් යෝර්ක් ටයිම්ස් හරස්පද අවසන් කලා,Happy
අද නියම දවසක්වත් නෙවෙයි නරක දවසක්වත් නෙවෙයි.,Normal
අද වැඩ කරලා කාලය ගෙවුණා.,Normal
මම කැටෆිෂ් සාර්ථකව බෙදපු අතර ඒක තියෙනවා්තෙන්ම හොඳයි,Happy
හැමදේටම එපා කියන්න,Bad
අද දවසේ වැඩ බෙදාගෙන කරගත්තා.,Normal
හොඳයි,Bad
මම කෑමට එළියට ගියා,Happy
අවසානයේ මා බලා හිටියා පැකේජය ලැබීම,Happy
අද පාඩම් කරද්දී විවේකයක් ගත්තා.,Normal
මම බර අඩු කරගන්න උත්සාහ කළා සතුටුයි,Happy
අද lunch time එකේ මොනවත් විශේෂ නෑ.,Normal
මගේ කනස්සල්ල සැමවිටම ඔබ වෙනුවෙන් පවතිනු තියෙනවා,Bad
හැමෝම ඉවතට තල්ලු කරන්න,Bad
සියදිවි නසා ගැනීම බියගුළු නොවන්න මම ඔබට කියන්නම් බියගුළු ලෙස මිනිසුන්ට ඔවුන්ගේ ජීවිතය අවසන් කරන්න අවශ්ය තරම් දරුණු ලෙස සලකන්නේ කුමක්ද,Bad
