text,mood
මොකද්ද හුත්තෝ මේ ලැට් එක නොදකින්,Bad
ශෂිකා madam මේකට first time buffer එක press කළා එ wisharadලාත් එහෙම කරනවා නම් ලංකාවට බුදුන්ගේම පිහිටයි,Normal
පව් අනේ කෙල්ල අඬා උනා ඉලඟ පාර හොඳට sing කරයි කියලා හිතෙනවා congratulations,Happy
මම ඉදන් විනෝදෙට එකතු කරනවා දැන්ට තියෙනවා,Normal
අනේ අයියේ එක ගොඩක් වටිනවා ඒ කතා බහ,Happy
මොනවා උනත් කසුන්ව තෝරගන්න තිබ්බේ,Normal
පට්ටම පට්ට මොන දේ කළත් තියෙන තුරු ජීවිතේ ඔබම නැතුව මට එන්න බෑ වස්තුවේ,Happy
ඇයි බලන්න ඕන හින්දා youtube එකේ හොයපු තරමක්,Happy
අනිවාර්යෙන්ම හමුදුරුවනේ ඔවුන්ව පන්නලාම දාන්න ඕන අපි මේ පාර අපේ ඡන්දේ පාවිච්චි කරන්නේ හොඳට හිතලා,Normal
ස්තුති ගොඩක් හොඳයි ඔබට ජේසු පිහිටයි,Happy
million ගහමු congratulations pcguide,Happy
වැඩ්ඩෝ වැඩියෙන් කතා කරන්නේ නෑ,Normal
හදවතින්ම සුභ පතනවා අනුෂක ඉදිරි වැඩ සාර්ථක වෙන්න කියලා ඔයාගේ ආදර කතාවත් මගෙ ආදර කතාවත් එක වගේ අන්තිම වචන ටික මගේ හිතට ගොඩක් තදින් වැදුනා මමත් වයස කොල්ලෙක්,Happy
අර වගේ මනුස්සයෙක් ලැබෙන්න පෙර අකුසලක් තිබිලා නිහතමානි නිළියක් ලස්සන හදවතක් ඇති අම්මා ගොඩක් ආදරෙයි තෙරුවන් සරණයි,Happy
million build එකක් කරගන්න ඕන අයියේ ලගදිම,Happy
හරිම ලස්සනයි මල්ලී,Happy
අයෂ්මා තමයි මේ ගීතය එකට හොඳම performance එක දුන්නේ,Normal
මං උබට කියන්නේ legend කෙනෙක්,Happy
අම්මෝ ඒක නම් පිස්සුවක් ඔයි,Happy
ඔබතුමා ආදර්ශමත් තෙරුවන් සරණයි,Happy
අක්කාගේ කටහඬ හරිටම අහෙන්නේ නෑ අයියාගේ කටහඬ එකනම් කන පලෙනවා,Bad
අද පරක්කු උනේ ඇයි අයියේ උදේ ඉඳන් බලන් හිටියේ tech sunday එනකම්,Happy
අද රෑ උනා නේ මම හිතුවේ නැති වෙයි කියලා,Normal
අයියා ඔයාලගේ ගෙවල් හදන්න පුළුවන්ද pc එකක් card වලට,Normal
සඳුන් ඔයාගේ ගීතය නම් නියමයි හැබැයි වීඩියෝව ගීතය එකට match වෙන්නේ නෑනේ,Normal
අනේ බඩ්ඩා පට්ට වෙසි නොදකින් ගණිකාවෝ ගෙනල්ල මේකට පිස්සු වෙසි මේකි සුද්දවන්ති බඩුව වෙසි,Bad
ඔබ අනාගත ජනාධිපති නෙවේ නමුත් මට ඇහුණා ඔබ එතුමාගේ නම කියනවා,Normal
මං ගොඩක් ආදරේ චරිතයක්,Happy
මොනවා නැත්තත් ගප්පියාව අමතක කරේ නෑ,Happy
කවුරුහරි දන්න කෙනෙක් අයියාගේ number එක හොයලා දෙන්නකෝ plz,Normal
පරබල්ල කොහෙද එටිය බල්ලද අලියද ආවාද,Bad
පව් නේද මේ අක්කා අහිංසක මිනිස්සු,Normal
මේ dislike කරලා තියෙන්නේ කවුද,Bad
වැඩියෙන්ම ඉන්න කැමති තැන ජාෆ්නා ද කොළඹ ද ඒ පවුල ඉන්න තැන තමයි හොඳම තැන අනේ මන්දා පොතක පිට කවරෙන් පොත මැනින්න එපා කියලා අහලා තිබ්බට ඇත්තටම අද තමයි තේරුම් ගත්තේ සන්තෝසයි දැන් ඔයා ඉන්න තැන ගැන හදවතින්ම,Happy
හදාපන් සින්දුවක් මට පුළුවන් සුපිරි එකක් දාන්නම්,Happy
ලහිරු උබලා දැන් තමයි වැඩක් කරන්නේ ඉස්සර ගොන් බඩු form කර කර හිටියානේ,Happy
මේ වගේ බඩු ඔක්කොම හොඳයිද අයියේ මං අලුත් එකක් build කරන්න ඉන්නේ ඔයාගේ වීඩියෝව බලගෙන,Happy
මෙයට සල්ලි ගිහිල්ලා තියෙන්නේත් thawhid එකට සල්ලි ගිහිල්ලා තියෙන්නේත් එකම account එකින්ලු,Bad
අනේ ශෝක් හැමදාම පොඩි එක්කෙනා එක්ක build කරන්න,Happy
මගේ age උබ ගැන මං අදයි දැනගත්තේ ජය වේවා බං බොක්ක මත් ටිකක් තඩි එල,Happy
වෙන ගීතය එකක් select කරගන්න තිබ්බ කමක් නෑ ඉලඟ පාර එන්න අයියේ අනිවාර්යෙන්,Normal
කටහඬ teen එකේ අහපු ලස්සනම සින්දුව show නැති පට්ට කොල්ලෙක්,Happy
unlike කරන්නේ වැඩසටහන නෙමෙයි වැඩසටහනට එන කෙනාව නෙමෙයි මේ වගේ ads,Bad
ඉස්සර ආසම ගායකයා ආයත් එපා උනා දැන් උබට ඇයි ආදරේ මම,Happy
අනිත් අය හැරෙන්නේ නැත්තේ කට්ටිය ගානට set වෙලා තියෙනවා ඒ team වලට,Normal
කසුන් ඉන්න set එක මදිද,Normal
මේ ඔක්කොම ප්‍රසිද්ධිය ලබන්න කරන ගොන් නාට්‍ය බං අපේ මෝඩ යක්කුත් ඒවට රවටෙනවා,Bad
මුළු කතාවෙම තියෙන්නේ රාජපක්ෂලාට ගහන එක,Normal
indian වගේ නේ බලද්දි sri lankan නේ බං පට්ට අයියේ,Happy
ශෂිකා miss ඔයා තමයි මගේ හදවතේ ගායකාව කටහඬ භාවනාවක් වගේ,Happy
සබ්බත් නන්දසිරි මහත්තයාම හද,Happy
අම්මෝ ලියත් අබර ජය වේවා bro,Happy
weni කටහඬ teen එකෙන් පස්සේ හිතට වැදුන හොඳම ගීතය,Happy
අල්ල හිටියනම් බෙල්ල කපලා වලල්ල අතට දෙනවා,Bad
කියන්නේ ගෑණුන්ගේ හැලුවා විකුණලා වීඩියෝව හදලා සල්ලි හම්බ කරන බල්ලෙක් උ කොහොමත් දන්නේ උගේ අම්මා හරි විකුණගෙන සල්ලි හොයන්න උ දන්නේ කොහොමද ගෑණියෙක්ට ගරු කරන්න මූසලයා,Bad
coachලා කැමති අය තමයි තෝරගන්නේ වැඩ නෙවෙයි ඉලඟ වටෙට ආපුහම බලගන්න,Normal
